X,Y,Type,Latitude,Longitude,Date,Time,Descriptio,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,RoadType,join_osm_i,join_name,join_ref,join_type,join_onewa,join_bridg,join_maxsp,distance
23818.1761481298,29962.1409565831,Heavy Traffic,1.28724,103.79574,8/2/2018,8:03:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Normanton Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,75007295,Ayer Rajah Expressway,AYE,motorway,1,0,90,7.998679398116706
33850.2817928947,30906.1600224575,Heavy Traffic,1.29578,103.88589,8/2/2018,8:00:00 AM,Heavy Traffic on ECP (towards City) between Still Rd Sth Exit and Fort Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477475,Tanjong Rhu Flyover,ECP,motorway,1,1,90,6.234996940470912
21360.0185541868,42560.1019646811,Heavy Traffic,1.40117,103.77365,8/2/2018,7:59:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and Mandai Rd Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,260573534,Bukit Timah Expressway,BKE,motorway,1,0,,9.580428263439947
31001.0671311121,36321.6600523281,Heavy Traffic,1.34475,103.86029,8/2/2018,7:55:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,22321383,Lorong Chuan,,motorway_link,1,0,,4.366019867486185
31530.5467459799,34621.6989976381,Heavy Traffic,1.32938,103.86504,8/2/2018,7:52:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Toa Payoh Lor 1 and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,540558350,Pan-Island Expressway,PIE,motorway,1,0,90,4.090864742296639
40996.5081181532,38711.2700305599,Heavy Traffic,1.36636,103.95010,8/2/2018,7:49:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Pasir Ris Dr 8 Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,176204510,Tampines Expressway,TPE,motorway,1,0,90,0.259353266063858
27405.1803452782,34325.6990167101,Heavy Traffic,1.32670,103.82797,8/2/2018,7:49:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,3.739541680002464
30699.6699474443,37855.8400032999,Heavy Traffic,1.35863,103.85758,8/2/2018,7:46:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,4.850387007474342
30895.5070210571,36551.2700089473,Heavy Traffic,1.34683,103.85934,8/2/2018,7:04:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026785,Central Expressway,CTE,motorway,1,0,90,4.207066803110061
25826.707000935,35117.0589819212,Heavy Traffic,1.33386,103.81379,8/2/2018,7:01:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,6.183977080501380
30697.1404069119,37072.0700008372,Heavy Traffic,1.35154,103.85755,8/2/2018,6:53:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and Braddell Rd/Lor Chuan Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,174552484,Central Expressway,CTE,motorway,1,0,90,7.625567694479543
30548.3002883573,33763.0700051113,Heavy Traffic,1.32162,103.85622,7/2/2018,9:49:00 PM,Heavy Traffic on CTE (towards SLE) between Cairnhill Circle Entrance and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,2.224600804910802
30894.6523829379,38412.3519706339,Heavy Traffic,1.36366,103.85933,7/2/2018,6:54:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,2.736330729726532
23532.5294782514,45061.1210277257,Heavy Traffic,1.42379,103.79317,7/2/2018,6:49:00 PM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,37584635,,,motorway_link,1,0,50,1.068715654257500
37222.657525788,40322.691035139,Heavy Traffic,1.38094,103.91619,7/2/2018,6:24:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,1.098956225045518
31083.5230512176,36157.2889540781,Heavy Traffic,1.34327,103.86103,7/2/2018,6:18:00 PM,Heavy Traffic on Braddell Road (towards Lornie) between Upper Serangoon Road and Woodleigh U/P.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,22321373,,,motorway_link,1,0,,7.548899280564450
36258.2976609402,31447.9799531704,Heavy Traffic,1.30068,103.90752,7/2/2018,6:17:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Still Rd Sth Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,477796387,East Coast Parkway,ECP,motorway,1,0,90,8.588657770572105
25856.9332580155,35119.5509908997,Heavy Traffic,1.33388,103.81406,7/2/2018,5:59:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.913144241409086
20296.0335332918,32543.9800533021,Heavy Traffic,1.31059,103.76409,7/2/2018,5:56:00 PM,Heavy Traffic on AYE (towards Tuas) between Clementi Rd Exit and Clementi Ave 6 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479165436,Ayer Rajah Expressway,AYE,motorway,1,0,90,0.387284716936083
32290.0516839555,34105.6089882716,Heavy Traffic,1.32471,103.87187,7/2/2018,5:51:00 PM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,6.635159813488231
24048.7106522337,44741.6990316571,Heavy Traffic,1.42090,103.79781,7/2/2018,5:30:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874196,Seletar Expressway,SLE,motorway,1,0,90,0.776295041963892
26014.4723932582,34798.3589634219,Heavy Traffic,1.33098,103.81548,7/2/2018,5:26:00 PM,Heavy Traffic on Adam Road (towards Braddell) between Empress Road and Farrer F/O.,NOVENA,NV,CENTRAL REGION,CR,expressway,123220239,,,motorway_link,1,0,,21.788738240604292
20775.1852752625,46507.5590034988,Heavy Traffic,1.43687,103.76840,7/2/2018,5:21:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996398,Woodlands Centre Road,Exit,motorway_link,1,0,,0.256066521401900
29285.4303778806,32593.0699469844,Heavy Traffic,1.31103,103.84487,7/2/2018,12:45:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,45248319,Central Expressway,CTE,motorway,1,0,,28.564824723554153
28848.3158295986,32154.4490034046,Heavy Traffic,1.30707,103.84094,7/2/2018,10:16:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,3.131410730390675
20786.1798117277,46493.422003473,Heavy Traffic,1.43674,103.76850,7/2/2018,9:34:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,3.440095575091963
28476.4753650224,29726.2600399124,Heavy Traffic,1.28511,103.83760,7/2/2018,9:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,0.971739061915692
9370.9527966275,34272.3979660451,Heavy Traffic,1.32622,103.66593,7/2/2018,9:24:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,479568578,Upper Jurong Road,,motorway_link,1,0,,12.054376750621721
24077.605793263,29801.2209799584,Heavy Traffic,1.28579,103.79807,7/2/2018,9:14:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Alexandra Rd Entrance.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,75007298,Ayer Rajah Expressway,AYE,motorway,1,0,90,5.554126474283449
29094.8428402707,30370.1600388057,Heavy Traffic,1.29093,103.84316,7/2/2018,8:49:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,16894437,Chin Swee Tunnel,CTE,motorway,1,0,,11.141750828296004
12199.3244736536,36513.6719622635,Heavy Traffic,1.34649,103.69134,7/2/2018,8:35:00 AM,Heavy Traffic on PIE (towards Tuas) at Pioneer Rd North Exit.,JURONG WEST,JW,WEST REGION,WR,expressway,44786137,,,motorway_link,1,0,,4.192246615413337
26304.315439899,34838.8979708039,Heavy Traffic,1.33135,103.81808,7/2/2018,8:33:00 AM,Heavy Traffic on PIE (towards Tuas) at Adam Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,22514965,,,motorway_link,1,0,,0.975364532533270
42551.7589850091,37333.7620499433,Heavy Traffic,1.35390,103.96408,7/2/2018,8:30:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,473191307,,,motorway_link,1,0,,2.600654859952085
31617.4867177084,34589.6410388729,Heavy Traffic,1.32909,103.86582,7/2/2018,8:30:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Onraet Rd and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,479175249,Pan-Island Expressway,PIE,motorway,1,0,90,7.158016715322033
28442.2087457159,29669.1310542794,Heavy Traffic,1.28459,103.83729,7/2/2018,8:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,1.945469708265115
30725.4499680062,33953.5590350318,Heavy Traffic,1.32334,103.85781,7/2/2018,8:24:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and PIE(Jurong) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,167813074,Central Expressway,CTE,motorway,1,0,90,7.874059231892873
30764.3797135406,41494.5200104303,Heavy Traffic,1.39154,103.85816,7/2/2018,8:02:00 AM,Heavy Traffic on SLE (towards CTE) after TPE Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,349477648,Central Expressway,CTE,motorway,1,1,80,3.679434657308475
30698.3789900783,37857.0119738224,Heavy Traffic,1.35864,103.85757,7/2/2018,7:40:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,3.234482865897674
21615.5095338523,40248.9490083064,Heavy Traffic,1.38027,103.77595,7/2/2018,7:25:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,115843654,Bukit Timah Expressway,BKE,motorway,1,0,90,0.444734469341437
41340.2261273823,38628.4799891451,Heavy Traffic,1.36561,103.95319,7/2/2018,7:24:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 12 Exit and Pasir Ris Dr 8 Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173196575,Tampines Expressway,TPE,motorway,1,1,90,3.057221559435111
23989.5850113718,44764.2380034004,Heavy Traffic,1.42111,103.79728,7/2/2018,7:20:00 AM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,0.959458051814932
42147.0560921766,38195.6480233163,Heavy Traffic,1.36170,103.96044,7/2/2018,7:17:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,44509044,,,motorway_link,1,0,,2.091093466310347
42277.4914501052,37888.6910426816,Heavy Traffic,1.35892,103.96161,7/2/2018,7:14:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,44436766,,,motorway_link,1,0,50,2.214256937703120
30677.9145225937,37709.031026981,Heavy Traffic,1.35730,103.85738,7/2/2018,7:11:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,22718052,,,motorway_link,1,0,42,3.372579385784536
25853.7058495416,35118.0199963471,Heavy Traffic,1.33387,103.81403,7/2/2018,7:03:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.317552004921951
28468.8407848093,29708.6499896896,Heavy Traffic,1.28495,103.83753,6/2/2018,6:38:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,3.003088458332844
22306.8278247124,45364.2699863629,Heavy Traffic,1.42653,103.78216,6/2/2018,6:30:00 PM,Heavy Traffic on SLE (towards CTE) before Woodlands Ave 2 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,95840977,Seletar Expressway,SLE,motorway,1,0,90,8.023596964496511
35290.3743730142,34092.6089645758,Heavy Traffic,1.32460,103.89883,6/2/2018,6:08:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Paya Lebar Rd and Paya Lebar.,GEYLANG,GL,CENTRAL REGION,CR,expressway,479170044,Pan-Island Expressway,PIE,motorway,1,0,90,10.187865131512471
32128.0661471865,34305.8010348401,Heavy Traffic,1.32652,103.87041,6/2/2018,5:45:00 PM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,37635208,Pan-Island Expressway,PIE,motorway,1,1,90,6.769497016164504
25928.9597214661,35103.3710089182,Heavy Traffic,1.33374,103.81471,6/2/2018,5:39:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.077431046709873
30795.1745837071,38152.2299531017,Heavy Traffic,1.36131,103.85844,6/2/2018,5:39:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,4.144954262301020
23994.6831874026,29859.2110200126,Heavy Traffic,1.28631,103.79733,6/2/2018,5:38:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Alexandra Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,479170650,Ayer Rajah Expressway,AYE,motorway,1,0,90,5.295138352445773
27420.6051249607,34328.819959484,Heavy Traffic,1.32673,103.82811,6/2/2018,5:17:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,3.356547060254294
20383.5946505726,32457.4999751463,Heavy Traffic,1.30981,103.76488,6/2/2018,5:09:00 PM,Heavy Traffic on AYE (towards MCE) between Jurong Town Hall Exit and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479303944,Ayer Rajah Expressway,AYE,motorway,1,0,90,8.813284904044226
20779.435906263,46491.7810400907,Heavy Traffic,1.43673,103.76843,6/2/2018,4:50:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996398,Woodlands Centre Road,Exit,motorway_link,1,0,,2.803670052509438
31252.8194934814,34933.6720067278,Heavy Traffic,1.33220,103.86255,6/2/2018,4:40:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,37635199,,,motorway_link,1,0,,2.075527232372643
30730.5469286543,33965.8790065746,Heavy Traffic,1.32345,103.85785,6/2/2018,4:38:00 PM,Heavy Traffic on CTE (towards SLE) between Cairnhill Circle Entrance and Jalan Bahagia Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,167813073,Central Expressway,CTE,motorway,1,1,90,10.512952218503886
29817.7839111984,33328.3089556217,Heavy Traffic,1.31768,103.84965,6/2/2018,9:54:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and Moulmein Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,23194137,Central Expressway,CTE,motorway,1,0,90,9.775149714174448
28953.8819637975,30118.7699536128,Heavy Traffic,1.28866,103.84189,6/2/2018,8:59:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,22674818,Havelock Road,Exit 2,motorway_link,1,0,,12.967123610174196
21205.3041274486,31786.1700231571,Heavy Traffic,1.30374,103.77227,6/2/2018,8:57:00 AM,Heavy Traffic on AYE (towards MCE) between Yuan Ching Exit and Clementi Ave 2 Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,479166367,Ayer Rajah Expressway,AYE,motorway,1,0,90,1.244763104069839
30748.5803474603,34636.8010124012,Heavy Traffic,1.32952,103.85802,6/2/2018,8:31:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Onraet Rd and Kim Keat Link.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,74665939,Pan-Island Expressway,PIE,motorway,1,0,80,9.615502726972073
42363.8689051733,37770.4219953171,Heavy Traffic,1.35785,103.96239,6/2/2018,8:25:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,74662602,Tampines Expressway,TPE,motorway,1,0,90,2.490188341957869
21128.5838019781,35073.7380103759,Heavy Traffic,1.33347,103.77157,6/2/2018,8:21:00 AM,Heavy Traffic on PIE (towards Tuas) between Eng Neo Ave and Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,479549841,Pan-Island Expressway,PIE,motorway,1,0,90,9.794780947280646
42439.0969910442,37620.5779595501,Heavy Traffic,1.35650,103.96306,6/2/2018,8:13:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 8 Exit and PIE Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,74662601,Tampines Expressway,TPE,motorway,1,0,90,10.934217913470546
33651.1707184038,30900.2300335121,Heavy Traffic,1.29572,103.88410,6/2/2018,8:01:00 AM,Heavy Traffic on ECP (towards City) between Still Rd Sth Exit and Fort Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477476,East Coast Parkway,ECP,motorway,1,0,80,6.814510134831544
30782.6998236893,38088.7499824239,Heavy Traffic,1.36074,103.85832,6/2/2018,7:57:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,5.466490265915853
17017.5656361953,40245.8199886802,Heavy Traffic,1.38024,103.73463,6/2/2018,7:54:00 AM,Heavy Traffic on KJE (towards PIE) at Sungei Tengah Rd Exit.,CHOA CHU KANG,CK,WEST REGION,WR,expressway,134208688,,,motorway_link,1,0,,0.254676711154753
38341.3997660796,39978.4100394454,Heavy Traffic,1.37782,103.92624,6/2/2018,7:49:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Pasir Ris Dr 12 Exit.,PAYA LEBAR,PL,EAST REGION,ER,expressway,74549066,Tampines Expressway,TPE,motorway,1,0,90,10.152063108370239
26408.7504375022,29112.1310274953,Heavy Traffic,1.27955,103.81902,6/2/2018,7:40:00 AM,Heavy Traffic on AYE (towards Tuas) after Lower Delta Rd Exit.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480866575,Ayer Rajah Expressway,AYE,motorway,1,0,80,5.419742079744569
23775.8292843143,44853.5699812966,Heavy Traffic,1.42191,103.79536,6/2/2018,7:23:00 AM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,4.557419202839097
23507.0898091501,45070.7500103549,Heavy Traffic,1.42388,103.79295,6/2/2018,7:23:00 AM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,37584635,,,motorway_link,1,0,50,0.358632677038971
32310.2736231449,34070.210962439,Heavy Traffic,1.32439,103.87205,6/2/2018,7:14:00 AM,Heavy Traffic on PIE (towards Tuas) between Bedok North Avenue 3 exit and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,1.548336723634814
25910.1518123847,35106.3980287213,Heavy Traffic,1.33376,103.81454,6/2/2018,7:06:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.572403614780467
30941.6150436819,36458.1479723223,Heavy Traffic,1.34599,103.85975,6/2/2018,7:02:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37553782,Braddell Road,Exit 10,motorway_link,1,0,50,1.782498213825093
6843.83925643929,36032.8980312584,Heavy Traffic,1.34214,103.64322,5/2/2018,7:12:00 PM,Heavy Traffic on AYE (towards Tuas) before Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,175845925,Ayer Rajah Expressway,AYE,motorway,1,0,,4.469883327001932
34236.2845872485,30898.3999641803,Heavy Traffic,1.29571,103.88935,5/2/2018,6:49:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Tg Katong Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477474,East Coast Parkway,ECP,motorway,1,0,90,7.273839826604164
24689.3641639261,44272.7379883549,Heavy Traffic,1.41666,103.80357,5/2/2018,6:25:00 PM,Heavy Traffic on SLE (towards CTE) between BKE Entrance and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874183,Seletar Expressway,SLE,motorway,1,0,90,6.572894674380536
20297.9254516161,32543.159977277,Heavy Traffic,1.31058,103.76411,5/2/2018,6:22:00 PM,Heavy Traffic on AYE (towards Tuas) between Buona Vista exit and Clementi Ave 6 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479165436,Ayer Rajah Expressway,AYE,motorway,1,0,90,1.142305636105479
37246.0374837148,40366.8870350091,Heavy Traffic,1.38134,103.91640,5/2/2018,6:21:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.558633639422269
31247.9662965202,35015.5700160999,Heavy Traffic,1.33294,103.86250,5/2/2018,6:14:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,176296745,,,motorway_link,1,0,,0.351054963258184
