X,Y,Type,Date,Time,Descriptions
34434.2575489479,36298.3590275905,Roadwork,27/1/2018,3:23:00 PM,Roadworks on Hougang Avenue 3 (towards Bartley Road East) after Defu Avenue 1. Avoid right lane.
17859.3569236426,31912.3009754147,Roadwork,27/1/2018,3:18:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Buroh Flyover. Avoid right lane.
17701.0193586381,32108.2400118848,Roadwork,27/1/2018,3:18:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
31528.7670893603,36270.5510398638,Roadwork,27/1/2018,3:12:00 PM,Roadworks on Braddell Road (towards Lornie) after Woodleigh U/P. Avoid left lane.
15319.8550651113,34411.2300433847,Roadwork,27/1/2018,3:08:00 PM,Roadworks on Jalan Tukang (towards Chia Ping Road) after Corporation Road. Avoid right lane.
21466.4747958418,41205.5900066879,Roadwork,27/1/2018,3:06:00 PM,Roadworks on BKE (towards Woodlands) before KJE Exit.
29252.6459816132,34656.9100039527,Roadwork,27/1/2018,3:05:00 PM,Roadworks on PIE (towards Changi Airport) after Thomson Rd. Avoid lane 4.
10126.3423475346,34714.0199845346,Roadwork,27/1/2018,3:04:00 PM,Roadworks on PIE (towards Tuas) after Upper Jurong Rd. Avoid lane 4.
43858.1225276238,35648.101955438,Roadwork,27/1/2018,3:02:00 PM,Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 3.
30368.6039775982,42177.2889837249,Roadwork,27/1/2018,2:53:00 PM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 3.
27609.4417486527,34335.8200103409,Roadwork,27/1/2018,2:48:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit.
34397.6999137107,33879.0389986123,Roadwork,27/1/2018,2:45:00 PM,Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.
36906.4782127947,40995.238020467,Roadwork,27/1/2018,2:42:00 PM,Roadworks on TPE (towards PIE) after Punggol Rd Exit.
34386.7813185686,33923.9299534326,Roadwork,27/1/2018,2:41:00 PM,Roadworks on PIE (towards Changi Airport) at Paya Lebar Rd Exit.
21462.825009974,41222.879049443,Roadwork,27/1/2018,2:41:00 PM,Roadworks on BKE (towards Woodlands) after KJE Exit.
27937.1667121836,28357.4800492548,Roadwork,27/1/2018,2:36:00 PM,Roadworks on AYE (towards MCE) at Keppel Rd Exit.
34386.7813185686,33923.9299534326,Roadwork,27/1/2018,2:35:00 PM,Roadworks on PIE (towards Changi Airport) at Paya Lebar Rd Exit.
43748.1281043287,34605.8519616338,Roadwork,27/1/2018,2:35:00 PM,Roadworks on ECP (towards Changi Airport) after Xilin Ave Exit. Avoid lane 1.
28361.2157448677,34361.5899924639,Roadwork,27/1/2018,2:35:00 PM,Roadworks on PIE (towards Changi Airport) before Thomson Rd.
36645.7402623644,34511.1409880704,Roadwork,27/1/2018,2:33:00 PM,Roadworks on PIE (towards Changi Airport) after Jalan Eunos.
30401.9677360743,42173.3520459126,Roadwork,27/1/2018,2:32:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 1.
16221.2082826814,37340.6289890819,Roadwork,27/1/2018,2:32:00 PM,Roadworks on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 1.
34696.7675830849,33969.1290471832,Roadwork,27/1/2018,2:32:00 PM,Roadworks on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 3.
41919.0510200945,38354.6019481729,Roadwork,27/1/2018,2:27:00 PM,Roadworks on TPE (towards PIE) before Loyang Ave Exit. Avoid lane 1.
15067.0351545576,33887.1599601212,Roadwork,27/1/2018,2:22:00 PM,Roadworks on AYE (towards Tuas) at Jurong Port Rd Entrance.
34407.1503594696,30886.0100060433,Roadwork,27/1/2018,2:15:00 PM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1.
6686.4319873649,36187.6089838999,Heavy Traffic,27/1/2018,2:12:00 PM,Heavy Traffic on AYE (towards Tuas) after Tuas West Dr Exit.
21086.2639592175,33443.39103703,Roadwork,27/1/2018,2:05:00 PM,Roadworks on Clementi Road (towards Ulu Pandan Road) after Clementi Avenue 2. Avoid left lane.
32388.4674075702,33979.2499688902,Heavy Traffic,27/1/2018,1:44:00 PM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.
24529.2231512118,31269.0200352142,Roadwork,27/1/2018,1:33:00 PM,Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk.
27621.1076028364,28087.2210526706,Roadwork,27/1/2018,12:43:00 PM,Roadworks on Keppel Road (towards Tuas) after Cantonment Link. Avoid left lane.
17239.9809814261,32562.909985187,Roadwork,27/1/2018,12:42:00 PM,Roadworks on Penjuru Flyover (towards City) at Penjuru Flyover. Avoid right lane.
26075.0145989372,34887.9800252315,Roadwork,27/1/2018,12:34:00 PM,Roadworks on Adam Road (towards Queensway) after PIE. Avoid right lane.
22713.0548610733,31389.449001045,Roadwork,27/1/2018,12:28:00 PM,Roadworks on North Buona Vista Road (towards Dover Road) after Portsdown Road.
22140.4029754318,29599.8809993314,Roadwork,27/1/2018,12:26:00 PM,Roadworks on West Coast Highway (towards City) after Clementi Road.
37626.6394659999,32231.4200210523,Roadwork,27/1/2018,12:26:00 PM,Roadworks on Marine Parade Road (towards Marine Vista) after Marine Terrace.
29486.3120055703,36312.4490488475,Roadwork,27/1/2018,12:25:00 PM,Roadworks on Bishan Road (towards Braddell Road). Avoid right lane.
21593.8155169572,30087.0100100717,Roadwork,27/1/2018,12:25:00 PM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
20968.9855032841,30310.2599598895,Roadwork,27/1/2018,12:23:00 PM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
29477.820580716,36325.4879936491,Roadwork,27/1/2018,12:16:00 PM,Roadworks on Bishan Road (towards Braddell Road) after Braddell Road. Avoid right lane.
28134.2609851335,37241.2299912081,Roadwork,27/1/2018,12:12:00 PM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid left lane.
28112.4150121931,37263.672040912,Roadwork,27/1/2018,12:11:00 PM,Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid left lane.
14642.4207937886,36899.5390204697,Roadwork,27/1/2018,12:06:00 PM,Roadworks on Corporation Road (towards Jurong West Avenue 1) after Boon Lay Avenue. Avoid right lane.
27416.5292637427,38265.4489560449,Roadwork,27/1/2018,12:04:00 PM,Roadworks on Upper Thomson Road (towards SLE) after Sin Ming Avenue. Avoid left lane.
22058.5098612691,32545.1700415529,Roadwork,27/1/2018,12:03:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid left lane.
22492.2599675807,32289.7790083457,Roadwork,27/1/2018,12:01:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid right lane.
22512.2808439244,32273.4000393874,Roadwork,27/1/2018,11:59:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Rise. Avoid left lane.
22816.9369540184,33349.2809862653,Roadwork,27/1/2018,11:48:00 AM,Roadworks on Holland Road (towards Sixth Avenue) after Maryland Drive. Avoid right lane.
24772.8243964427,32866.8009639776,Roadwork,27/1/2018,11:46:00 AM,Roadworks on Farrer Road (towards Lornie) after Farrer U/P. Avoid left lane.
26850.309896945,28524.3009514653,Roadwork,27/1/2018,11:41:00 AM,Roadworks on Lower Delta Road (towards Telok Blangah Way) after Telok Blangah Rise. Avoid left lane.
28694.7662760229,32857.1409606154,Accident,27/1/2018,11:36:00 AM,Accident on Newton Road (towards Newton Circus) after Evelyn Road with congestion. Avoid left lane.
30295.6779024198,42173.5510110481,Vehicle breakdown,27/1/2018,11:36:00 AM,Vehicle breakdown on SLE (towards CTE) before TPE Exit.
32767.30997281,29381.852026688,Accident,27/1/2018,11:34:00 AM,Accident on MCE (towards ECP) before ECP (Changi) Exit. Avoid lanes 3 and 4.
29485.7001857981,36263.0120073203,Roadwork,27/1/2018,11:30:00 AM,Roadworks on Bishan Road (towards Braddell Road) after Braddell Road. Avoid left lane.
34221.1733482104,32309.3009928324,Roadwork,27/1/2018,11:22:00 AM,Roadworks on Dunman Road (towards Jalan Satu) after Guillemard Camp Road.
21097.4256364979,33413.8200371191,Roadwork,27/1/2018,11:21:00 AM,Roadworks on Clementi Road (towards Clementi Avenue 2) after Ulu Pandan Road. Avoid right lane.
42560.2514809617,34605.7499902184,Roadwork,27/1/2018,11:21:00 AM,Roadworks on Xilin Avenue (towards Laguna Golf Green) after Changi South Avenue 1. Avoid right lane.
42722.82811548,34528.1020390967,Roadwork,27/1/2018,11:19:00 AM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid left lane.
19233.4717236733,41375.5310517492,Roadwork,27/1/2018,11:19:00 AM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after KJE. Avoid left lane.
19234.6850056171,41383.1209922355,Roadwork,27/1/2018,11:17:00 AM,Roadworks on Woodlands Road (towards City) after Sungei Kadut Ave. Avoid left lane.
15400.5384656111,34370.2810457182,Roadwork,27/1/2018,11:16:00 AM,Roadworks on Yung Ho Road (towards Corporation Drive) after Corporation Road.
19367.5359295597,43629.8009606842,Roadwork,27/1/2018,11:16:00 AM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Sungei Kadut Ave. Avoid left lane.
30673.2462203263,29022.239969102,Roadwork,27/1/2018,11:15:00 AM,Roadworks on Marina Boulevard (towards Sheares Avenue) after Central Boulevard. Avoid right lane.
27227.0376158193,33945.6410252874,Roadwork,27/1/2018,11:14:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
35493.0465929372,39651.4689698742,Roadwork,27/1/2018,11:13:00 AM,Roadworks on Upper Serangoon Road (towards City) after Buangkok East Drive. Avoid left lane.
29488.7004939411,28758.5699773775,Roadwork,27/1/2018,11:13:00 AM,Roadworks on Choon Guan Street (towards Anson Road) after Peck Seah Street.
40637.9576800713,33234.8980144497,Roadwork,27/1/2018,11:11:00 AM,Roadworks on Upper East Coast Road (towards City) after Bedok South Road. Avoid right lane.
41008.0700886664,34553.7110412187,Roadwork,27/1/2018,11:10:00 AM,Roadworks on Upper Changi Road East (toward City) after Xilin Avenue. Avoid right lane.
32923.078741256,32302.0099956897,Roadwork,27/1/2018,11:10:00 AM,Roadworks on Guillemard Road near Guillemard Road/Lorong 8 Geylang Junction.
29294.4748000365,28491.189037966,Roadwork,27/1/2018,11:10:00 AM,Roadworks on Anson Road (towards Enggor Street) after Bernam Street.
30083.7516982749,29469.3689643667,Roadwork,27/1/2018,11:09:00 AM,Roadworks on Collyer Quay (towards Fullerton Road) after De Souza Street. Avoid left lane.
29842.915779545,29546.4099918157,Roadwork,27/1/2018,11:08:00 AM,Roadworks on Church Street (towards Market Street) after Telok Ayer Street.
38407.6918743171,33953.4880382722,Roadwork,27/1/2018,11:07:00 AM,Roadworks on New Upper Changi Road (toward City) after Bedok South Road. Avoid left lane.
28646.8639819674,29259.7599719001,Roadwork,27/1/2018,11:07:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
17426.6654996745,36753.6020386252,Roadwork,27/1/2018,11:06:00 AM,Roadworks on Bukit Batok Road (towards Bukit Batok West Avenue 3) after Jurong Road. Avoid right lane.
39041.6181979889,34070.2700543061,Roadwork,27/1/2018,11:06:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 1. Avoid left lane.
40569.4510907263,34374.0199473573,Roadwork,27/1/2018,11:06:00 AM,Roadworks on New Upper Changi Road (toward City) after Bedok Road. Avoid left lane.
34932.2955749042,31539.4100189679,Roadwork,27/1/2018,11:05:00 AM,Roadworks on Mountbatten Road (towards City) after Tanjong Katong Road South. Avoid left lane.
25845.8488172611,35119.140955668,Heavy Traffic,27/1/2018,11:05:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
34625.9310749437,33054.8590312193,Roadwork,27/1/2018,11:03:00 AM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road.
29707.8795198021,28683.9900247603,Roadwork,27/1/2018,11:03:00 AM,Roadworks on Maxwell Road (towards Shenton Way) after Marina View.
42866.8552580491,35021.6599886904,Roadwork,27/1/2018,11:00:00 AM,Roadworks on Changi South Avenue 3 (towards Changi South Avenue 2) after Changi Business Park Avenue 3. Avoid right lane.
35910.4908329643,40266.0590344035,Roadwork,27/1/2018,10:59:00 AM,Roadworks on Buangkok East Drive (towards Sengkang East Drive) after Kpe. Avoid left lane.
31423.5561050645,33456.4999795747,Roadwork,27/1/2018,10:59:00 AM,Roadworks on Bendemeer Road (towards City) after Whampoa East. Avoid left lane.
39112.0887749631,33197.1090519666,Roadwork,27/1/2018,10:58:00 AM,Roadworks on Bedok South Avenue 1 (towards Bedok South Road) after Upper East Coast Road. Avoid left lane.
30946.9462774221,37435.3789586707,Roadwork,27/1/2018,10:57:00 AM,Roadworks on Ang Mo Kio Avenue 1 (towards Mei Hwan Crescent) after Mei Hwan Road. Avoid left lane.
20941.5236384813,31394.6190410447,Roadwork,27/1/2018,10:57:00 AM,Roadworks on Clementi Road (towards Kent Ridge Crescent) after Kent Ridge Crescent. Avoid right lane.
43865.0888105065,35655.8399722724,Roadwork,27/1/2018,10:55:00 AM,Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 4.
30791.032554858,34014.4879961476,Heavy Traffic,27/1/2018,10:50:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and PIE(Jurong) Exit.
20746.90963542,30558.2500378742,Roadwork,27/1/2018,10:49:00 AM,Roadworks on Clementi Road near Clementi Road/West Coast Road Junction.
36645.7402623644,34511.1409880704,Roadwork,27/1/2018,10:47:00 AM,Roadworks on PIE (towards Changi Airport) after Jalan Eunos.
21190.8520164025,32886.35200147,Roadwork,27/1/2018,10:45:00 AM,Roadworks on Clementi Road (towards Commonwealth Avenue West) after Clementi Avenue 2.
43600.6369400523,34185.3520337132,Roadwork,27/1/2018,10:45:00 AM,Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
28706.9060999508,29195.4799791991,Roadwork,27/1/2018,10:35:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street). Avoid right lane.
31509.970325579,36273.5780057278,Roadwork,27/1/2018,10:34:00 AM,Roadworks on Braddell Road (towards Tampines) after Braddell U/P.
31528.7670893603,36270.5510398638,Roadwork,27/1/2018,10:32:00 AM,Roadworks on Braddell Road (towards Lornie) after Woodleigh U/P. Avoid right lane.
34397.6999137107,33879.0389986123,Roadwork,27/1/2018,10:31:00 AM,Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.
15383.546268555,34409.4100357181,Roadwork,27/1/2018,10:31:00 AM,Roadworks on Corporation Road (towards Yung Ho Road) after International Road. Avoid right lane.
38480.1896560006,33864.4409586395,Roadwork,27/1/2018,10:30:00 AM,Roadworks on Bedok South Road (towards Bedok South Avenue 1) after New Upper Changi Road.
35613.8065665659,37637.8829991993,Roadwork,27/1/2018,10:28:00 AM,Roadworks on KPE (towards TPE) before Tampines Rd Exit.
34679.5355838694,30893.8999833193,Roadwork,27/1/2018,10:24:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1.
29739.0644630956,39154.7700297471,Roadwork,27/1/2018,10:21:00 AM,Roadworks on Ang Mo Kio Avenue 8 (towards Ang Mo Kio Central 2) after Ang Mo Kio Avenue 3.
30642.6372336231,43163.499969735,Roadwork,27/1/2018,10:21:00 AM,Roadworks on Seletar West Link (towards TPE) after Seletar Aerospace Drive. Avoid right lane.
27937.1667121836,28357.4800492548,Roadwork,27/1/2018,10:19:00 AM,Roadworks on AYE (towards MCE) at Keppel Rd Exit.
21901.6050856424,39181.6409489354,Roadwork,27/1/2018,10:16:00 AM,Roadworks on BKE (towards Woodlands) after Dairy Farm Rd Exit.
29485.7001857981,36263.0120073203,Roadwork,27/1/2018,10:14:00 AM,Roadworks on Bishan Road (towards Braddell Road) after Braddell Road. Avoid left lane.
40036.3044182336,37162.1480118046,Roadwork,27/1/2018,10:12:00 AM,Roadworks on Tampines Avenue 5 (towards Tampines Central 2) after Tampines Avenue 4.
36914.3687114216,40988.2619977804,Roadwork,27/1/2018,10:12:00 AM,Roadworks on TPE (towards PIE) before KPE Exit.
27523.726416963,34397.3709846358,Roadwork,27/1/2018,10:10:00 AM,Roadworks on PIE (towards Changi Airport) at Mount Pleasant Entrance.
15250.2441241804,33951.1600444932,Roadwork,27/1/2018,10:10:00 AM,Roadworks on AYE (towards Tuas) after Jurong Port Rd Exit. Avoid lane 3.
9087.95033649153,33915.500005006,Roadwork,27/1/2018,10:10:00 AM,Roadworks on AYE (towards MCE) after PIE Exit. Avoid lane 3.
15281.516630709,37529.8979622843,Roadwork,27/1/2018,10:07:00 AM,Roadworks on PIE (towards Changi Airport) after Jurong West Ave 2. Avoid lane 1.
39793.2459485124,34153.0700160914,Roadwork,27/1/2018,10:06:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
33007.2807445224,33568.1289716927,Roadwork,27/1/2018,9:57:00 AM,Roadworks on PIE (towards Tuas) after KPE Exit.
23775.4112751675,36825.5000132987,Roadwork,27/1/2018,9:53:00 AM,Roadworks on PIE (towards Changi Airport) after BKE. Avoid lane 1.
34386.7813185686,33923.9299534326,Roadwork,27/1/2018,9:51:00 AM,Roadworks on PIE (towards Changi Airport) at Paya Lebar Rd Exit.
41542.309662579,34943.039006037,Roadwork,27/1/2018,9:44:00 AM,Roadworks on Xilin Avenue near Simei Avenue/Upper Changi Road East Junction.
21879.217145247,35396.6289705125,Roadwork,27/1/2018,9:41:00 AM,Roadworks on Clementi Road (towards Bukit Timah Road) after Jalan Anak Bukit. Avoid right lane.
29838.5347242555,38985.8199669468,Roadwork,27/1/2018,9:38:00 AM,Roadworks on Ang Mo Kio Avenue 8 (towards Ang Mo Kio Street 31) after Ang Mo Kio Avenue 3. Avoid right lane.
35403.9408843732,39565.9999673155,Roadwork,27/1/2018,9:38:00 AM,Roadworks on Upper Serangoon Road (towards City) after Buangkok East Drive. Avoid left lane.
17413.3071558297,36659.8709705379,Roadwork,27/1/2018,9:35:00 AM,Roadworks on Bukit Batok Road (towards Bukit Batok West Avenue 3) after Jurong Road. Avoid left lane.
22424.7105957866,46305.1290383451,Roadwork,27/1/2018,9:34:00 AM,Roadworks on Woodlands Avenue 5 (towards Woodlands Avenue 3). Avoid right lane.
37589.3599297479,31822.4000144627,Vehicle breakdown,27/1/2018,9:31:00 AM,Vehicle breakdown on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 3.
42877.7935875895,35048.6480027972,Roadwork,27/1/2018,9:29:00 AM,Roadworks on Changi South Avenue 3 (towards Changi Business Park Avenue 3) after Changi South Avenue 2. Avoid left lane.
25829.4669738624,35116.1090111932,Heavy Traffic,27/1/2018,9:10:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
42450.4629284996,37558.0780474059,Roadwork,27/1/2018,9:05:00 AM,Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lane 1.
32131.9556370913,36155.6210093282,Accident,27/1/2018,8:42:00 AM,Accident on Braddell Road (towards Tampines) after Upper Serangoon Road. Avoid left lane.
17859.3569236426,31912.3009754147,Roadwork,27/1/2018,8:20:00 AM,Roadworks on Jalan Buroh (towards Tuas) after Buroh Flyover. Avoid right lane.
17701.0193586381,32108.2400118848,Roadwork,27/1/2018,8:20:00 AM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
13319.1726462178,37943.0199570099,Vehicle breakdown,27/1/2018,7:39:00 AM,Vehicle breakdown on PIE (towards Changi Airport) before KJE.
10841.6872594916,34444.6020429304,Roadwork,27/1/2018,7:09:00 AM,Roadworks on Joo Koon Circle (towards International Road) after Benoi Road. Avoid right lane.
28166.1929847824,31752.2789609617,Roadwork,27/1/2018,6:47:00 AM,Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid right lane.
36642.1011405981,34509.3200356187,Accident,27/1/2018,6:40:00 AM,Accident on PIE (towards Changi Airport) after Jalan Eunos. Avoid lanes 1 and 2.
27975.6738133826,28313.7300085465,Unattended Vehicle,27/1/2018,6:26:00 AM,Stationary Vehicle on AYE (towards MCE) after Keppel Rd Exit.
20786.7923944876,46511.6209799078,Heavy Traffic,27/1/2018,6:04:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.
29888.7644798317,33380.6209622175,Roadwork,27/1/2018,3:18:00 AM,Roadworks on CTE (towards SLE) at Moulmein Rd Exit.
30209.654285897,29702.509996219,Roadwork,27/1/2018,3:10:00 AM,Roadworks on Fullerton Road (towards Guillemard) after Marina Boulevard. Avoid left lane.
30196.9112440851,29721.0099530232,Roadwork,27/1/2018,3:10:00 AM,Roadworks on Battery Road (towards Flint Street) after Fullerton Road. Avoid left lane.
34425.3761179731,36322.0699555618,Roadwork,27/1/2018,2:49:00 AM,Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Bartley Road East. Avoid left lane.
34976.5533085141,42434.148043038,Roadwork,27/1/2018,2:39:00 AM,Roadworks on Sengkang East Road (towards TPE). Avoid right lane.
27651.8924048303,29190.9199900856,Roadwork,27/1/2018,2:36:00 AM,Roadworks on CTE (towards AYE) at Jalan Bukit Merah Exit.
40797.2245378244,34457.9100532909,Roadwork,27/1/2018,2:34:00 AM,Roadworks on New Upper Changi Road (toward City) after Bedok Road. Avoid left lane.
33310.4413311786,33829.7660116581,Roadwork,27/1/2018,2:29:00 AM,Roadworks on KPE (towards ECP) at PIE(Tuas) Exit. PIE(Tuas) Exit closed.
28275.3694521483,31634.9800291197,Roadwork,27/1/2018,2:23:00 AM,Roadworks on Orchard Link (towards Orchard Road) after Orchard Turn. Avoid left lane.
30117.0746518552,42097.8280054271,Roadwork,27/1/2018,2:08:00 AM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 1.
34506.1561858326,33231.5590135215,Roadwork,27/1/2018,2:01:00 AM,Roadworks on Sims Avenue (toward Changi) after Aljunied Road. Avoid right lane.
34478.4248988428,33610.6989813891,Roadwork,27/1/2018,1:43:00 AM,Roadworks on Paya Lebar Road near Eunos Avenue 5/Geylang East Central Junction.
35691.2260686979,37776.5160361883,Roadwork,27/1/2018,1:33:00 AM,Roadworks on KPE (towards TPE) before Tampines Rd Exit. Avoid lane 1.
20811.6280422315,34961.6720215794,Vehicle breakdown,27/1/2018,1:28:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after Clementi Ave 6. Avoid lane 4.
41141.1624720388,38673.8090437511,Roadwork,27/1/2018,1:22:00 AM,Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 3.
27159.8068573137,33792.1599876059,Roadwork,27/1/2018,1:09:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
21766.5191283049,36094.601964016,Roadwork,27/1/2018,1:07:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
29295.1791793978,32647.0099566139,Roadwork,27/1/2018,12:50:00 AM,Roadworks in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.
21064.6706183752,33766.5779950647,Roadwork,27/1/2018,12:42:00 AM,Roadworks on Clementi Road (towards Sunset Lane) after Sunset Way.
39395.9732355585,35236.6799740952,Roadwork,27/1/2018,12:40:00 AM,Roadworks on PIE (towards Tuas) at Bedok North Ave 3 Exit.
15850.9673081443,37469.0509600878,Roadwork,27/1/2018,12:25:00 AM,Roadworks on PIE (towards Tuas) after Jurong East Ave 2. Avoid lane 4.
31753.9405902686,28652.5079643915,Roadwork,27/1/2018,12:18:00 AM,Roadworks on MCE (towards ECP) at Marina Boulevard Entrance.
38993.5999117394,39740.8010212443,Roadwork,27/1/2018,12:17:00 AM,Roadworks on TPE (towards PIE) after Pasir Ris Dr 12 Exit. Avoid lane 3.
30525.4641656819,33697.0390139494,Roadwork,27/1/2018,12:15:00 AM,Roadworks on CTE (towards AYE) at Balestier Rd Exit.
32730.1130994776,30239.2789912644,Roadwork,27/1/2018,12:15:00 AM,Roadworks on MCE (towards KPE) after ECP (Changi) Exit. Avoid lanes 2 and 3.
34098.995448409,34968.702993025,Roadwork,27/1/2018,12:14:00 AM,Roadworks on KPE (towards ECP) between Airport Rd Exit and Airport Rd Entrance. Avoid lane 2.
21249.4457896868,44751.0510211638,Roadwork,27/1/2018,12:12:00 AM,Roadworks on SLE (towards BKE) at BKE(PIE) Exit.
28690.5462395673,29176.0509463062,Roadwork,27/1/2018,12:09:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street).
32174.6205065869,28946.854969175,Roadwork,27/1/2018,12:06:00 AM,Roadworks on MCE (towards AYE) between ECP (City) Entrance and Central Blvd Exit. Avoid lane 2.
36164.6276837596,32844.5780215179,Roadwork,27/1/2018,12:05:00 AM,Roadworks on Still Road (towards Eunos) after Koon Seng Road. Avoid left lane.
30272.254680523,29850.6500373469,Roadwork,27/1/2018,12:01:00 AM,Roadworks on Fullerton Road (towards Shenton Way) after Fullerton Road.
29789.6423770216,29234.0509997061,Roadwork,26/1/2018,11:53:00 PM,Roadworks on Boon Tat Street (towards Robinson Road) after Cecil Street.
35844.5693212789,34732.4099758177,Roadwork,26/1/2018,11:46:00 PM,Roadworks on Eunos Link (towards Hougang) after Bedok Reservoir Road.
36397.576895251,32243.1000012255,Roadwork,26/1/2018,11:40:00 PM,Roadworks on Still Road South (towards ECP) after East Coast Road. Avoid left lane.
35692.6747378491,34161.7809813373,Roadwork,26/1/2018,11:35:00 PM,Roadworks on PIE (towards Tuas) after Jalan Eunos. Avoid lane 3.
32351.1067012796,34020.3909786348,Vehicle breakdown,26/1/2018,11:35:00 PM,Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
27607.4496629913,34337.6090040288,Roadwork,26/1/2018,11:34:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
21859.4266622058,35253.4099996184,Roadwork,26/1/2018,11:33:00 PM,Roadworks on Clementi Road (towards Jalan Anak Bukit) after King Albert Park. Avoid left lane.
26960.783728517,35907.5899744752,Obstacle,26/1/2018,11:22:00 PM,Obstacle on Lornie Road (towards Braddell) after PIE. Avoid left lane.
7302.74340637214,35604.0900031694,Roadwork,26/1/2018,11:21:00 PM,Roadworks on AYE (towards Tuas) before Tuas West Rd Entrance. Avoid lane 3.
21891.5821764363,35431.1479758633,Roadwork,26/1/2018,11:20:00 PM,Roadworks on Clementi Road (towards Bukit Timah Road) after Jalan Anak Bukit. Avoid right lane.
28395.2705262227,41888.4489817678,Roadwork,26/1/2018,11:13:00 PM,Roadworks on SLE (towards CTE) after Lentor Ave Exit. Avoid lane 4.
22465.3961416744,46296.1020225714,Accident,26/1/2018,11:10:00 PM,Accident on Woodlands Avenue 5 (towards Woodlands Avenue 3). Avoid right lane.
32441.7961651805,29144.0700235175,Roadwork,26/1/2018,11:02:00 PM,Roadworks on MCE (towards AYE) between ECP (City) Entrance and Central Blvd Exit. Avoid lane 5.
30293.7158226035,36099.8010053967,Roadwork,26/1/2018,10:55:00 PM,Roadworks on Braddell Slip Road near Braddell Road/Lorong 6 Toa Payoh Junction.
16452.1485883209,37195.1479819599,Roadwork,26/1/2018,10:45:00 PM,Roadworks on PIE (towards Tuas) at Jurong East Ave 1 Exit.
30196.9112440851,29721.0099530232,Roadwork,26/1/2018,10:39:00 PM,Roadworks on Battery Road (towards Flint Street) after Fullerton Road.
28321.2649206157,41839.9219654921,Roadwork,26/1/2018,10:34:00 PM,Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.
